2020-04-23	'Projecting the Spread of COVID19 for Germany'	'We model the evolution of the number of individuals that are reported to be sick with COVID-19 in Germany. Our theoretical framework builds on a continuous time Markov chain with four states: healthy without infection, sick, healthy after recovery or after infection but without symptoms and dead. Our quantitative solution matches the number of sick individuals up to the most recent observation and ends with a share of sick individuals following from infection rates and sickness probabilities. We employ this framework to study inter alia the expected peak of the number of sick individuals in a scenario without public regulation of social contacts. We also study the effects of public regulations. For all scenarios we report the expected end of the CoV-2 epidemic. We have four general findings: First, current epidemiological thinking implies that the long-run effects of the epidemic only depend on the aggregate long-run infection rate and on the individual risk to turn sick after an infection. Any measures by individuals and the public therefore only influence the dynamics of spread of CoV-2. Second, predictions about the duration and level of the epidemic must strongly distinguish between the officially reported numbers (Robert Koch Institut, RKI) and actual numbers of sick individuals. Third, given the current (scarce) medical knowledge about long-run infection rate and individual risks to turn sick, any prediction on the length (duration in months) and strength (e.g. maximum numbers of sick individuals on a given day) is subject to a lot of uncertainty. Our predictions therefore offer robustness analyses that provide ranges on how long the epidemic will last and how strong it will be. Fourth, public interventions that are already in place and that are being discussed can lead to more and less severe outcomes of the epidemic. If an intervention takes place too early, the epidemic can actually be stronger than with an intervention that starts later. Interventions should therefore be contingent on current infection rates in regions or countries. Concerning predictions about COVID-19 in Germany, we find that the long-run number of sick individuals (that are reported to the RKI), once the epidemic is over, will lie between 500 thousand and 5 million individuals. While this seems to be an absurdly large range for a precise projection, this reflects the uncertainty about the long-run infection rate in Germany. If we assume that Germany will follow the good scenario of Hubei (and we are even a bit more conservative given discussions about data quality), we will end up with 500 thousand sick individuals over the entire epidemic. If by contrast we believe (as many argue) that once the epidemic is over 70% of the population will have been infected (and thereby immune), we will end up at 5 million cases. Defining the end of the epidemic by less than 100 newly reported sick individuals per day, we find a large variation depending on the effectiveness of governmental pleas and regulations to reduce social contacts. An epidemic that is not influenced by public health measures would end mid June 2020. With public health measures lasting for few weeks, the end is delayed by around one month or two. The advantage of the delay, however, is to reduce the peak number of individuals that are simultaneously sick. When we believe in long-run infection rates of 70%, this number is equally high for all scenarios we went through and well above 1 million. When we can hope for the Hubei-scenario, the maximum number of sick individuals will be around 200 thousand only. Whatever value of the range of long-run infection rates we want to assume, the epidemic will last at least until June, with extensive and potentially future public health measures, it will last until July. In the worst case, it will last until end of August. We emphasize that all projections are subject to uncertainty and permanent monitoring of observed incidences are taken into account to update the projection. The most recent projections are available at https://www.macro.economics.uni-mainz.de/corona-blog/.'	2020-03-30	10.1101/2020.03.26.20044214	https://www.meta.org/papers/article/1010044214
2020-04-23	'Modeling the Corona Virus Outbreak in IRAN'	'Background: As the outbreak of coronavirus disease 2019 (COVID19) is a worldwide pandemic it is rapidly expanding in Iran realtime analyses of epidemiological data are needed to increase situational awareness and inform interventions. In this study we built a predictive model based on the cumulative trend of new cases and deaths for the top five provinces. we will also look at modeling the trends for confirmed cases deaths and recovered for the whole country. Method: In this study we have chosen to apply the exponential smoothing model to iteratively forecast future values of a regular time seires from weighted averages of past daily values of the series. This method is exponential because the value of each level is influenced by every preceeding actual value to an exponentially decreasing degree more recent values are given a greater weight. The available data is too small to identify seasonal patterns and make predictable variation in value, such as annual fluctuation in temperature relative to the season. Trend is a tendency in the data to increase or decrease over time. Results: If no control measures are put in place it is expected that over 40000 would be infected in Tehran around the middle of June. However if control measures were implemented with a high degree of success one would expect the spread of the COV19 virus would peak at the start of April with a downward trend dropping off by the end of May (70 days). In the scenario that no further measures are implemented, one would expect the spread of COVID19 to continue on a gentle incline reaching 21000 by mid-June. The same process has been applied to review the confirmed deaths and recovered dataset. The forecast has been carried out for the next 30 days a shorter timeframe has been selected as there is a high probability that the Iranian New Years celebration Farvardin first month of Spring (30th March in Western calendar) will have an impact on the infection rate following the event. The best predictive model predicts the confirmed cases to be in the range of 35000 70000 with the number of reported COVDI-19 deaths to be between 3000 5000 and 5000 30000 of recovered cases. Conclusions: Modeling outbreak ofCovid19 shows that the number of patients and deaths is still increasing. Contagious diseases follow an exponential model and the same be Haves this one. This is because the virus can spread to others and finally each person turns into a carrier of the virus and transmit it to another person. Disease control depends on disconnection and social distancing. In addition many factors are effective in stopping the disease. These include citizens participation in the prevention process health education the effectiveness of instructive traditions environmental conditions and so on.'	2020-03-31	10.1101/2020.03.24.20041095	https://www.meta.org/papers/article/1010041095
2020-04-23	'Analysis of the Worldwide Corona Virus (COVID-19) Pandemic Trend;A Modelling Study to Predict Its Spread'	'Objective: The Coronavirus (COVID-19) has advanced into 197 countries and territories leaving behind a total of 372,757 confirmed cases and 16231 deaths. Methods: One the basis of WHO situation reports data of COVID-19 along with daily official reports from the Japan, China and the Korea we modeled the spread of COVID19 by using the Successive Approximation Method. We defined the two state of data to find the mean ratio ({eta}) of the present cases count to the sum of previous and present cases. This ratio further predicts the future state of COVID-19 pandemic. Results: The mean ratio ({eta}) of expected cases were found 0.485, while the mean ratio for deaths was found to be 0.49. We calculated worldwide expected lower bound value for confirmed cases 247007 cases with maximum limit of 1667719 cases and minimum deaths count 8660 with upper limit of 117397 deaths in next 30 days. While in the case of Iran, a large increase in the number of deaths are expected in the upcoming 30 days with lower bound value of 1140 deaths and maximum value of 598478 deaths. Interpretation: Iran whole population is on risk.'	2020-04-01	10.1101/2020.03.30.20048215	https://www.meta.org/papers/article/1010048215
2020-04-23	'Patterns of the COVID19 epidemic spread around the world: exponential vs power laws'	'We have analyzed the COVID19 epidemic data of more than 174 countries (excluding China) in the period between January 22 and March 28, 2020. We found that some countries (such as the US, the UK, and Canada) follow an exponential epidemic growth, while others (like Italy and several other European countries) show a power law like growth. At the same time, regardless of the best fitting law, most countries can be shown to follow a trajectory similar to that of Italy, but with varying degrees of delay. We found that countries with ``younger" epidemics tend to exhibit more exponential like behavior, while countries that are closer behind Italy tend to follow a power law growth. We hypothesize that there is a universal growth pattern of this infection that starts off as exponential and subsequently becomes more power law like. Although it cannot be excluded that this growth pattern is a consequence of social distancing measures, an alternative explanation is that it is an intrinsic epidemic growth law, dictated by a spatially distributed community structure, where the growth in individual highly mixed communities is exponential but the longer term, local geographical spread (in the absence of global mixing) results in a power-law. This is supported by computer simulations of a metapopulation model that gives rise to predictions about the growth dynamics that are consistent with correlations found in the epidemiological data. Therefore, seeing a deviation from straight exponential growth may not be a consequence of working non-pharmaceutical interventions (except for, perhaps, restricting the air travel). Instead, this is a normal course of raging infection spread. On the practical side, this cautions us against overly optimistic interpretations of the countries epidemic development and emphasizes the need to continue improving the compliance with social distancing behavior recommendations.'	2020-04-01	10.1101/2020.03.30.20047274	https://www.meta.org/papers/article/1010047274
2020-04-23	'How could artificial intelligence aid in the fight against coronavirus?'	'None'	2020-04-01	10.1080/14787210.2020.1744275	https://www.meta.org/papers/article/32223349
2020-04-23	'Fast nosocomial spread of SARS-CoV2 in a French geriatric unit Lyon Study Group on Covid-19 infection'	'Lyon Study Group on Covid19 infection (Geriatric section- Alphabetic order): Adrait, A, Benoist F, Castel-Kremer E, Chuzeville M, Dupin AC, Doh S, Kim B, Favrelle L, Hilliquin D, Kanafer N, Marion E, Martin-Gaujard G, Moyenin Y, Paulet-Lafuma H, Ricanet A, Saadatian-Elahi M, Vanhems P.'	2020-04-01	10.1017/ice.2020.99	https://www.meta.org/papers/article/32223768
2020-04-23	'Forecasting the CoViD19 Diffusion in Italy and the Related Occupancy of Intensive Care Units'	'This paper provides a model based method for the forecast of the total number of currently CoVoD19 positive individuals and of the occupancy of the available Intensive Care Units in Italy. The predictions obtained, for a time horizon of 10 days starting from March 29th, will be provided at a national as well as at a more disaggregate levels, following a criterion based on the magnitude of the phenomenon. While the Regions which have been hit the most by the pandemic have been kept separated, the less affected ones have been aggregated into homogeneous macroareas. Results show that , within the forecast period considered (March 29th April 7th ) , all of the Italian regions will show a decreasing number of CoViD-19 positive people. Same for the number of people who will need to be hospitalized in a Intensive Care Unit (ICU). These estimates are valid under constancy of the Government s current containment policies. In this scenario, Northern Regions will remain the most affected ones and no significant outbreak are foreseen in the southern regions.'	2020-04-01	10.1101/2020.03.30.20047894	https://www.meta.org/papers/article/1010047894
2020-04-23	'Creating a Palliative Care Inpatient Response Plan for COVID19 - The UW Medicine Experience'	'The COVID-19 pandemic is stressing healthcare systems throughout the world. Significant numbers of patients are being admitted to the hospital with severe illness, often in the setting of advanced age and underlying co-morbidities. Therefore, palliative care is an important part of the response to this pandemic. The Seattle area and UW Medicine have been on the forefront of the pandemic in the US. UW Medicine developed a strategy to implement a palliative care response for a multi-hospital healthcare system that incorporates conventional capacity, contingency capacity, and crisis capacity. The strategy was developed by our palliative care programs with input from the healthcare system leadership. In this publication, we share our multi-faceted strategy to implement high-quality palliative care in the context of the COVID-19 pandemic that incorporates conventional, contingency, and crisis capacity and focuses on the areas of the hospital caring for the most patients: the emergency department, the intensive care units, and the acute care services. The strategy focuses on key content areas including identifying and addressing goals of care, addressing moderate and severe symptoms, and supporting family members. Strategy planning for delivery of high-quality palliative care in the context of the COVID-19 pandemic represents an important area of need for our healthcare systems. We share our experiences developing such a strategy to help other institutions conduct and adapt such strategies more quickly.'	2020-04-03	10.1016/j.jpainsymman.2020.03.025	https://www.meta.org/papers/article/32240754
2020-04-23	'Does COVID19 infect the brain? If so, smokers might be at a higher risk '	'COVID19 is a devastating global pandemic with epicenters in China, Italy, Spain, and now the United States. While the majority of infected cases appear mild, in some cases individuals present serious cardiorespiratory complications with possible long-term lung damage. Infected individuals report a range of symptoms from headaches to shortness of breath to taste and smell loss. To that end, less is known about the how the virus may impact different organ systems. The SARS-CoV2 virus, which is responsible for COVID19, is highly similar to SARS-CoV. Both viruses have evolved an ability to enter host cells through direct interaction with the angiotensin converting enzyme 2 (ACE2) protein at the surface of many cells. Published findings indicate that SARS-CoV can enter the human nervous system with evidence from both postmortem brains and detection in cerebrospinal fluid of infected individuals. Here we consider the ability of SARS-CoV2 to enter and infect the human nervous system based on the strong expression of the ACE2 target throughout the brain. Moreover, we predict that nicotine exposure through various kinds of smoking (cigarettes, e-cigarettes, or vape) can increase the risk for COVID19 neuroinfection based on known functional interactions between the nicotinic receptor and ACE2. We advocate for higher surveillance and analysis of neuro-complications in infected cases.'	2020-04-03	10.1124/molpharm.120.000014	https://www.meta.org/papers/article/32238438
2020-04-23	'COVID-19 in patients with cardiovascular diseases'	'None'	2020-04-05	10.1016/j.acvd.2020.03.009	https://www.meta.org/papers/article/32245656
2020-04-23	'Amantadine disrupts lysosomal gene expression; potential therapy for COVID19'	'SARS-coronavirus 2 is the causal agent of the COVID-19 outbreak. SARS-Cov-2 entry into a cell is dependent upon binding of the viral spike (S) protein to cellular receptor and on cleavage of the spike protein by the host cell proteases such as Cathepsin L and Cathepsin B. CTSL/B are crucial elements of lysosomal pathway and both enzymes are almost exclusively located in the lysosomes.CTSL disruption offers potential for CoVID-19 therapies. The mechanisms of disruption include: decreasing expression of CTSL, direct inhibition of CTSL activity and affecting the conditions of CTSL environment (increase pH in lysosomes). We have conducted a high throughput drug screen gene expression analysis to identify compounds that would downregulate the expression of CTSL/CTSB. One of the top significant results shown to downregulate the expression of the CTSL gene is Amantadine. Amantadine was approved by the US Food and Drug Administration in 1968 as a prophylactic agent for influenza and later for Parkinsons disease. It is available as a generic drug. Amantadine in addition to downregulating CTSL appears to further disrupt lysosomal pathway , hence interfering with the capacity of the virus to replicate. It acts as a lysosomotropic agent altering the CTSL functional environment. We hypothesize that Amantadine could decrease the viral load in SARS-CoV-2 positive patients and as such it may serve as a potent therapeutic decreasing the replication and infectivity of the virus likely leading to better clinical outcomes. Clinical studies will be needed to examine the therapeutic utility of amantadine in COVID-19 infection.'	2020-04-05	10.1101/2020.04.05.026187	https://www.meta.org/papers/article/990026187
2020-04-23	'New measures for COVID-19 response: a lesson from the Wenzhou experience'	'As the outbreak of COVID-19 has spread globally, determining how to prevent the spread is of paramount importance. We reported the effectiveness of different responses of four affected cities in preventing the COVID-19 spread. We expect Wenzhou anti-COVID-19 measures may provide experience for cities around the world that are experiencing this epidemic.'	2020-04-05	10.1093/cid/ciaa386	https://www.meta.org/papers/article/32246149
2020-04-23	'Estimating the presymptomatic transmission of COVID19 using incubation period and serial interval data'	'We estimated the fraction and timing of presymptomatic transmissions of COVID19 with mathematical models combining the available data of the incubation period and serial interval. We found that up to 79.7% transmissions could be presymptomatic among the imported cases in China outside Wuhan. The average timing of presymptomatic transmissions is 3.8 days (SD = 6.1) before the symptom onset, which is much earlier than previously assumed.'	2020-04-06	10.1101/2020.04.02.20051318	https://www.meta.org/papers/article/1010051318
2020-04-23	'Widespread use of face masks in public may slow the spread of SARS CoV-2: an ecological study'	'Background The reasons for the large differences between countries in the sizes of their SARS CoV2 epidemics is unknown. Individual level studies have found that the use of face masks was protective for the acquisition and transmission of a range of respiratory viruses including SARS CoV1. We hypothesized that population level usage of face masks may be negatively associated SARS CoV2 spread. Methods At a country level, linear regression was used to assess the association between COVID19 diagnoses per inhabitant and the national promotion of face masks in public (coded as a binary variable), controlling for the age of the COVID19 epidemic and testing intensity. Results Eight of the 49 countries with available data advocated wearing face masks in public: China, Czechia, Hong Kong, Japan, Singapore, South Korea, Thailand and Malaysia. In multivariate analysis face mask use was negatively associated with number of COVID19 cases/inhabitant (coef. -326, 95% CI -601- -51, P=0.021). Testing intensity was positively associated with COVID-19 cases (coef. 0.07, 95% CI 0.05-0.08, P<0.001). Conclusion Whilst these results are susceptible to residual confounding, they do provide ecological level support to the individual level studies that found face mask usage to reduce the transmission and acquisition of respiratory viral infections.'	2020-04-06	10.1101/2020.03.31.20048652	https://www.meta.org/papers/article/1010048652
2020-04-23	'COVID19-Tracker: A shiny app to produce comprehensive data visualization for SARS-CoV-2 epidemic in Spain'	'Data visualization is an essential tool for exploring and communicating findings in medical research, and especially in epidemiological surveillance. The COVID19-Tracker web application systematically produces daily updated data visualization and analysis of the SARS-CoV-2 epidemic in Spain. It collects automatically daily data on COVID-19 diagnosed cases, intensive care unit admissions, and mortality, from February 24th, 2020 onwards. Two applications have already been developed; 1) to analyze data trends and estimating short-term projections; 2) to estimate the case fatality rate, and; 3) To assess the effect of the lockdown measures on the trends of incident data. The application may help for a better understanding of the SARS-CoV-2 epidemic data in Spain.'	2020-04-15	10.1101/2020.04.01.20049684	https://www.meta.org/papers/article/1010049684
2020-04-23	'Exponential phase of covid19 expansion is not driven by climate at global scale'	'The pandemic state of COVID-19 caused by the SARS CoV-2 put the world in quarantine and is causing an unprecedented economic crisis. However, COVID-19 is spreading in different rates at different countries. Here, we tested the effect of three classes of predictors, i.e., socioeconomic, climatic and transport, on the rate of daily increase of COVID-19. We found that global connections, represented by countries importance in the global air transportation network, is the main explanation for the growth rate of COVID-19 in different countries. Climate, geographic distance and socioeconomics did not affect this big picture analysis. Geographic distance and climate were significant barriers in the past but were surpassed by the human engine that allowed us to colonize almost every corner on Earth. Based on our global analysis, the global network of air transportation could lead to a worst-case scenario of synchronous global pandemic if board control measures in international airports were not taken and are not sustained during this pandemic. Despite all limitations of a global analysis, our results indicate that the current claims that the growth rate of COVID-19 may be lower in tropical countries should be taken very carefully, at risk to disturb well-established and effective policy of social isolation that may help to avoid higher mortality rates due to collapse of national health systems. This is the case of Brazil, a well-connected tropical country that presents the second highest increase rate of COVID-19 and might experience a serious case of human-induced disasters if decision makers take into consideration unsupported claims of the growth rate of COVID-19 might be lower in tropical countries.'	2020-04-06	10.1101/2020.04.02.20050773	https://www.meta.org/papers/article/1010050773
2020-04-23	'A mechanistic population balance model to evaluate the impact of interventions on infectious disease outbreaks: Case for COVID19'	'Infectious diseases, especially when new and highly contagious, could be devastating producing epidemic outbreaks and pandemics. Predicting the outcomes of such events in relation to possible interventions is crucial for societal and healthcare planning and forecasting of resource needs. Deterministic and mechanistic models can capture the main known phenomena of epidemics while also allowing for a meaningful interpretation of results. In this work a deterministic mechanistic population balance model was developed. The model describes individuals in a population by infection stage and age group. The population is treated as in a close well mixed community with no migrations. Infection rates and clinical and epidemiological information govern the transitions between stages of the disease. The present model provides a steppingstone to build upon and its current low complexity retains accessibility to non experts and policy makers to comprehend the variables and phenomena at play. The impact of specific interventions on the outbreak time course, number of cases and outcome of fatalities were evaluated including that of available critical care. Data available from the COVID19 outbreak as of early April 2020 was used. Key findings in our results indicate that (i) universal social isolation measures appear effective in reducing total fatalities only if they are strict and the number of daily social interactions is reduced to very low numbers; (ii) selective isolation of only the elderly (at higher fatality risk) appears almost as effective in reducing total fatalities but at a much lower economic damage; (iii) an increase in the number of critical care beds could save up to eight lives per extra bed in a million population with the current parameters used; (iv) the use of protective equipment (PPE) appears effective to dramatically reduce total fatalities when implemented extensively and in a high degree; (v) infection recognition through random testing of the population, accompanied by subsequent (self) isolation of infected aware individuals, can dramatically reduce the total fatalities but only if conducted extensively to almost the entire population and sustained over time; (vi) ending isolation measures while R0 values remain above 1.0 (with a safety factor) renders the isolation measures useless and total fatality numbers return to values as if nothing was ever done; (vii) ending the isolation measures for only the population under 60 y/o at R0 values still above 1.0 increases total fatalities but only around half as much as if isolation ends for everyone; (viii) a threshold value, equivalent to that for R0, appears to exist for the daily fatality rate at which to end isolation measures, this is significant as the fatality rate is (unlike R0) very accurately known. Any interpretation of these results for the COVID19 outbreak predictions and interventions should be considered only qualitatively at this stage due to the low confidence (lack of complete and valid data) on the parameter values available at the time of writing. Any quantitative interpretation of the results must be accompanied with a critical discussion in terms of the model limitations and its frame of application.'	2020-04-07	10.1101/2020.04.04.20053017	https://www.meta.org/papers/article/1010053017
2020-04-23	'N95 Mask Decontamination using Standard Hospital Sterilization Technologies'	'The response to the COVID19 epidemic is generating severe shortages of personal protective equipment around the world. In particular, the supply of N95 respirator masks has become severely depleted with supplies having to be rationed and health care workers having to use masks for prolonged periods in many countries. We sought to test the ability of 4 different decontamination methods including autoclave treatment, ethylene oxide gassing, ionized hydrogen peroxide fogging and vaporized hydrogen peroxide exposure to decontaminate 4 different N95 masks of experimental contamination with SARS-CoV-2 or vesicular stomatitis virus as a surrogate. In addition, we sought to determine whether masks would tolerate repeated cycles of decontamination while maintaining structural and functional integrity. We found that one cycle of treatment with all modalities was effective in decontamination and was associated with no structural or functional deterioration. Vaporized hydrogen peroxide treatment was tolerated to at least 5 cycles by masks. Most notably, standard autoclave treatment was associated with no loss of structural or functional integrity to a minimum of 10 cycles for the 3 pleated mask models. The molded N95 mask however tolerated only 1 cycle. This last finding may be of particular use to institutions globally due to the virtually universal accessibility of autoclaves in health care settings.'	2020-04-20	10.1101/2020.04.05.20049346	https://www.meta.org/papers/article/1010049346
2020-04-23	'An evidence-based framework for priority clinical research questions for COVID-19'	'On 31 December, 2019, the World Health Organization China Country Office was informed of cases of pneumonia of unknown aetiology. Since then, there have been over 75\u2009000 cases globally of the 2019 novel coronavirus (COVID-19), 2000 deaths, and over 14\u2009000 cases recovered. Outbreaks of novel agents represent opportunities for clinical research to inform real-time public health action. In 2018, we conducted a systematic review to identify priority research questions for Severe Acute Respiratory Syndrome-related coronavirus (SARS-CoV) and Middle East Respiratory Syndrome-related coronavirus (MERS-CoV). Here, we review information available on COVID-19 and provide an evidenced-based framework for priority clinical research in the current outbreak. Three bibliographic databases were searched to identify clinical studies published on SARS-CoV and MERS-CoV in the outbreak setting. Studies were grouped thematically according to clinical research questions addressed. In February 2020, available information on COVID19 was reviewed and compared to the results of the SARS-CoV and MERS-CoV systematic review. From the research objectives for SARS-CoV and MERS-CoV, ten themes in the literature were identified: Clinical characterisation, prognosis, diagnosis, clinical management, viral pathogenesis, epidemiological characterisation, infection prevention and control/transmission, susceptibility, psychosocial, and aetiology. For COVID19, some information on clinical presentation, diagnostic testing, and aetiology is available but many clinical research gaps have yet to be filled. Based on a systematic review of other severe coronaviruses, we summarise the state of clinical research for COVID-19, highlight the research gaps, and provide recommendations for the implementation of standardised protocols. Data based on internationally standardised protocols will inform clinical practice real-time.'	2020-04-08	10.7189/jogh.10-011001	https://www.meta.org/papers/article/32257173
2020-04-23	'CoViD19 Meta heuristic optimization based forecast method on time dependent bootstrapped data'	'A compounded method, exploiting the searching capabilities of an operation research algorithm and the power of bootstrap techniques, is presented. The resulting algorithm has been successfully tested to predict the turning point reached by the epidemic curve followed by the CoViD19 virus in Italy. Futures lines of research, which include the generalization of the method to a broad set of distribution, will be finally given.'	2020-04-09	10.1101/2020.04.02.20050153	https://www.meta.org/papers/article/1010050153
2020-04-23	'IV anakinra for macrophage activation syndrome may hold lessons for treatment of cytokine storm in the setting of COVID19'	'Macrophage activation syndrome (MAS) and hemophagocytic lymphohistiocytosis (HLH) are increasingly recognized as being on a continuum, with different initiating pathways culminating in cytotoxic dysfunction and uncontrolled activation and proliferation of T lymphocytes and macrophages. The activated immune cells produce large amounts of proinflammatory cytokines, including IL-1ß and IL-6, creating a "cytokine storm" (1, 2). HLH can be familial (primary) or acquired (secondary to conditions such as infection, malignancy, or active autoimmune or autoinflammatory disease). Secondary HLH (sHLH) in association with autoimmune or autoinflammatory disease is referred to as macrophage activation syndrome (MAS). Forms of sHLH have a lower mortality rate than primary HLH (pHLH).'	2020-04-09	10.1002/acr2.11140	https://www.meta.org/papers/article/32267072
2020-04-23	'Renin-Angiotensin System Inhibition in Cardiovascular Patients at the Time of COVID19: Much Ado for Nothing? A Statement of Activity from the Directors of the Board and the Scientific Directors of the Italian Society of Hypertension'	'Cardiovascular diseases, in particular hypertension, as well as the cardiovascular treatment with Renin-Angiotensin System inhibitors such as Angiotensin Converting Enzyme (ACE) inhibitors and Angiotensin Receptor Blockers (ARBs), are claimed once again as mechanisms of Severe Acute Respiratory Syndrome (SARS) during the COVID-19 outbreak due to Cov-2 epidemics. In vitro studies are available to support the eventual role of ACE inhibitors and ARBs in both the promotion and antagonism of the disease. The available literature, indeed, presents contrasting results, all concentrated in experimental models. Evidence in humans is lacking that those mechanisms are\xa0actually occurring in the present COVID-19 outbreak. Here we present the reasoned statement of the Italian Society of Hypertension to maintain ongoing antihypertensive treatments. Furthermore, the Italian Society of Hypertension presents its own initiative to investigate the issue using an online questionnaire to collect relevant data in human disease.'	2020-04-09	10.1007/s40292-020-00380-3	https://www.meta.org/papers/article/32266708
2020-04-23	'A Comprehensive Literature Review on the Clinical Presentation, and Management of the Pandemic Coronavirus Disease 2019 (COVID-19)'	'Coronavirus disease 2019 (COVID-19) is a declared global pandemic. There are multiple parameters of the clinical course and management of the COVID-19 that need optimization. A hindrance to this development is the vast amount of misinformation present due to scarcely sourced manuscript preprints and social media. This literature review aims to presents accredited and the most current studies pertaining to the basic sciences of SARS-CoV-2, clinical presentation and disease course of COVID-19, public health interventions, and current epidemiological developments. The review on basic sciences aims to clarify the jargon in virology, describe the virion structure of SARS-CoV-2 and present pertinent details relevant to clinical practice. Another component discussed is the brief history on the series of experiments used to explore the origins and evolution of the phylogeny of the viral genome of SARS-CoV-2. Additionally, the clinical and epidemiological differences between COVID-19 and other infections causing outbreaks (SARS, MERS, H1N1) are elucidated. Emphasis is placed on evidence-based medicine to evaluate the frequency of presentation of various symptoms to create a stratification system of the most important epidemiological risk factors for COVID-19. These can be used to triage and expedite risk\xa0assessment.\xa0Furthermore, the limitations and statistical strength of the diagnostic tools currently in clinical practice are evaluated. Criteria on rapid screening, discharge from hospital and discontinuation of self-quarantine are clarified. Epidemiological factors influencing the rapid rate of spread of the SARS-CoV-2 virus are described. Accurate information pertinent to improving prevention strategies is also discussed. The penultimate portion of the review aims to explain the involvement of micronutrients such as vitamin C and vitamin D\xa0in COVID19 treatment and prophylaxis. Furthermore, the biochemistry of the major candidates for novel therapies is briefly reviewed and a summary of their current status in the clinical trials is presented. Lastly, the current scientific data and status of governing bodies such as the Center of Disease Control (CDC) and the WHO on the usage of controversial therapies such as angiotensin-converting enzyme (ACE) inhibitors, nonsteroidal anti-inflammatory drugs (NSAIDs) (Ibuprofen), and corticosteroids usage in COVID-19 are discussed. The composite collection of accredited studies on each of these subtopics of COVID-19 within this review will enable clarification and focus on the current status and direction\xa0in the planning of the management of this global pandemic.'	2020-04-10	10.7759/cureus.7560	https://www.meta.org/papers/article/32269893
2020-04-23	'Data model to predict prevalence of COVID-19 in Pakistan'	'Coronavirus disease 2019 (COVID19) has spread to 181 countries and regions and leaving behind 1,133,788 confirmed cases and 62784 deaths worldwide. Countries with lower health services and facilities like Pakistan are on great risk. Pakistan so far has 3,277 confirmed cases and 50 reported deaths due to COVID19. Various mathematical models had presented to predict the global and regional size of pandemic. However, all those models have certain limitation due to their dependence on different variables and analyses are subject to potential bias. As each country has its own dimension therefore country specific model are required to develop accurate estimate. Here we present a data model to predict the size of COVID19 in Pakistan. In this mathematical data model, we used the time sequence mean weighting (TSMW) to estimate the expected future number of COVID19 cases in Pakistan until 29th April 2020. For future expected numbers of cases for long terms the data collection have to be maintained in real time.'	2020-04-10	10.1101/2020.04.06.20055244	https://www.meta.org/papers/article/1010055244
2020-04-23	'COVID19 Prevention & Care; A Cancer Specific Guideline'	'On March 11th 2020, the coronavirus outbreak was declared a pandemic by the WHO. One of the groups that is considered high risk in this pandemic are cancer patients as they are treated with a variety of immune system suppressor treatment modalities and this puts them in a great risk for infectious disease (including COVID-19). Therefore, cancer patients require higher level measures for preventing and treating infectious diseases. furthermore, cancer patients may bear additional risk due to the restriction of access to the routine diagnostic and therapeutic services during such epidemic. Since most of the attention of health systems is towards patients affected with COVID-19, the need for structured and unified approaches to COVID-19 prevention and care specific to cancer patients and cancer centers is felt more than ever. This article provides the recommendations and possible actions that should be considered by patients, their caregivers and families, physician, nurses, managers and staff of medical centers involved in cancer diagnosis and treatment. We pursued two major goals in our recommendations: first, limiting the exposure of cancer patients to medical environments and second, modifying the treatment modalities in a manner that reduces the probability of myelosuppression such as delaying elective diagnostic and therapeutic services, shortening the treatment course, or prolonging the interval between treatment courses.'	2020-04-10	10.34172/aim.2020.07	https://www.meta.org/papers/article/32271599
2020-04-23	'Stand Together and Deliver: Challenges and Opportunities for Rheumatology Education During the COVID19 Pandemic'	"In a matter of weeks, the COVID19 crisis has totally upended clinical medicine and the practice of rheumatology. Our old ways of seeing patients in person, precepting fellows in clinic or on the consult service, and leading in-person interactive teaching rounds are gone for now and possibly for good. But how can we replace these critical teaching and training elements? Despite the mounting challenges of managing an exploding population of coronavirus infected patients and caregivers, we must find innovative ways to foster our trainees' professional development."	2020-04-10	10.1002/art.41278	https://www.meta.org/papers/article/32270923
2020-04-23	'Commentary on Ferguson, et al., "Impact of Non-pharmaceutical Interventions (NPIs) to Reduce COVID-19 Mortality and Healthcare Demand"'	'A recent manuscript (Ferguson et al. in Impact of non-pharmaceutical interventions (NPIs) to reduce COVID-19 mortality and healthcare demand, Imperial College COVID-19 Response Team, London, 2020. https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf) from Imperial College modelers examining ways to mitigate and control the spread of COVID-19 has attracted much attention. In this paper, we will discuss a coarse taxonomy of models and explore the context and significance of the Imperial College and other models in contributing to the analysis of COVID-19.'	2020-04-10	10.1007/s11538-020-00726-x	https://www.meta.org/papers/article/32270376
